,tweet_id,favorite_count,retweet_count
1850,675334060156301312,2830,1341
1851,675166823650848770,3676,1667
1852,675153376133427200,6387,2693
1853,675149409102012420,3799,1734
1854,675147105808306176,959,247
1855,675146535592706048,1211,325
1856,675145476954566656,2169,933
1857,675135153782571009,1319,510
1858,675113801096802304,1983,807
1859,675111688094527488,982,260
1860,675109292475830276,2843,1174
1861,675047298674663426,1075,339
1862,675015141583413248,2751,1240
1863,675006312288268288,1003,232
1864,675003128568291329,1579,488
1865,674999807681908736,2280,1135
1866,674805413498527744,871,367
1867,674800520222154752,3060,887
1868,674793399141146624,2543,1121
1869,674790488185167872,1119,255
1870,674788554665512960,824,217
1871,674781762103414784,2027,1243
1872,674774481756377088,1139,486
1873,674767892831932416,1855,817
1874,674764817387900928,795,245
1875,674754018082705410,1381,462
1876,674752233200820224,1478,481
1877,674743008475090944,1428,570
1878,674742531037511680,495,52
1879,674739953134403584,1128,406
1880,674737130913071104,660,96
1881,674690135443775488,1162,482
1882,674670581682434048,1633,671
1883,674664755118911488,939,263
1884,674646392044941312,1454,509
1885,674644256330530816,1040,277
1886,674638615994089473,1704,596
1887,674632714662858753,1523,598
1888,674606911342424069,950,102
1889,674468880899788800,6312,2116
1890,674447403907457024,1079,365
1891,674436901579923456,1123,405
1892,674422304705744896,1452,551
1893,674416750885273600,690,145
1894,674410619106390016,1215,479
1895,674394782723014656,1516,590
1896,674372068062928900,855,322
1897,674330906434379776,568,76
1898,674318007229923329,1433,528
1899,674307341513269249,11458,7158
1900,674291837063053312,14917,6051
1901,674271431610523648,1588,749
1902,674269164442398721,914,232
1903,674265582246694913,1663,875
1904,674262580978937856,1320,464
1905,674255168825880576,1483,571
1906,674082852460433408,762,174
1907,674075285688614912,992,297
1908,674063288070742018,6440,2264
1909,674053186244734976,3357,1332
1910,674051556661161984,1461,496
1911,674045139690631169,1435,654
1912,674042553264685056,731,132
1913,674038233588723717,1116,423
1914,674036086168010753,854,217
1915,674024893172875264,1799,1257
1916,674019345211760640,1148,307
1917,674014384960745472,1576,662
1918,674008982932058114,1212,365
1919,673956914389192708,1967,984
1920,673919437611909120,1179,377
1921,673906403526995968,3224,1654
1922,673887867907739649,938,256
1923,673716320723169284,3114,769
1924,673715861853720576,3577,2136
1925,673711475735838725,1045,303
1926,673709992831262724,857,282
1927,673708611235921920,1094,297
1928,673707060090052608,1106,401
1929,673705679337693185,1268,410
1930,673700254269775872,1450,585
1931,673697980713705472,3833,1999
1932,673689733134946305,1746,666
1933,673688752737402881,1271,505
1934,673686845050527744,1447,449
1935,673680198160809984,1381,479
1936,673662677122719744,1266,367
1937,673656262056419329,720,247
1938,673636718965334016,1116,366
1939,673612854080196609,1607,737
1940,673583129559498752,1199,372
1941,673580926094458881,840,274
1942,673576835670777856,1396,572
1943,673363615379013632,1031,311
1944,673359818736984064,1466,685
1945,673355879178194945,1500,591
1946,673352124999274496,1664,547
1947,673350198937153538,751,218
1948,673345638550134785,2532,1304
1949,673343217010679808,979,277
1950,673342308415348736,1284,598
1951,673320132811366400,13583,8115
1952,673317986296586240,881,266
1953,673295268553605120,7582,3234
1954,673270968295534593,1071,374
1955,673240798075449344,1433,747
1956,673213039743795200,2267,861
1957,673148804208660480,1702,644
1958,672997845381865473,1981,735
1959,672995267319328768,963,304
1960,672988786805112832,991,299
1961,672984142909456390,1263,552
1962,672980819271634944,1835,1027
1963,672975131468300288,1691,931
1964,672970152493887488,951,364
1965,672968025906282496,1327,557
1966,672964561327235073,1430,651
1967,672902681409806336,1376,516
1968,672898206762672129,908,430
1969,672884426393653248,1556,846
1970,672877615439593473,1041,375
1971,672834301050937345,1321,578
1972,672828477930868736,1265,504
1973,672640509974827008,979,327
1974,672622327801233409,1305,504
1975,672614745925664768,1226,598
1976,672609152938721280,1121,397
1977,672604026190569472,1115,404
1978,672594978741354496,1334,619
1979,672591762242805761,955,342
1980,672591271085670400,728,186
1981,672538107540070400,1033,372
1982,672523490734551040,645,174
1983,672488522314567680,1116,446
1984,672482722825261057,1143,611
1985,672481316919734272,721,127
1986,672475084225949696,1436,714
1987,672466075045466113,1362,550
1988,672272411274932228,6492,3456
1989,672267570918129665,1510,628
1990,672264251789176834,1147,343
1991,672256522047614977,2825,1581
1992,672254177670729728,1433,754
1993,672248013293752320,1728,623
1994,672245253877968896,687,162
1995,672239279297454080,900,328
1996,672231046314901505,1844,1037
1997,672222792075620352,784,214
1998,672205392827572224,2273,1174
1999,672169685991993344,1025,374
2000,672160042234327040,877,364
2001,672139350159835138,1754,722
2002,672125275208069120,2417,1159
2003,672095186491711488,1006,373
2004,672082170312290304,944,374
2005,672068090318987265,1293,525
2006,671896809300709376,8525,4237
2007,671891728106971137,1340,582
2008,671882082306625538,3485,1402
2009,671879137494245376,1432,691
2010,671874878652489728,1253,567
2011,671866342182637568,1123,507
2012,671855973984772097,910,454
2013,671789708968640512,7100,3549
2014,671768281401958400,1193,534
2015,671763349865160704,1693,943
2016,671744970634719232,1355,785
2017,671743150407421952,744,236
2018,671735591348891648,1459,768
2019,671729906628341761,8547,4419
2020,671561002136281088,12885,7346
2021,671550332464455680,919,210
2022,671547767500775424,1360,606
2023,671544874165002241,1986,1064
2024,671542985629241344,1096,573
2025,671538301157904385,932,401
2026,671536543010570240,1183,416
2027,671533943490011136,1025,590
2028,671528761649688577,847,263
2029,671520732782923777,1409,534
2030,671518598289059840,955,293
2031,671511350426865664,1615,735
2032,671504605491109889,7058,3601
2033,671497587707535361,924,453
2034,671488513339211776,1016,479
2035,671486386088865792,579,208
2036,671485057807351808,761,235
2037,671390180817915904,1431,743
2038,671362598324076544,1115,297
2039,671357843010908160,401,150
2040,671355857343524864,484,116
2041,671347597085433856,958,436
2042,671186162933985280,737,216
2043,671182547775299584,1123,351
2044,671166507850801152,879,356
2045,671163268581498880,1670,1125
2046,671159727754231808,376,82
2047,671154572044468225,716,222
2048,671151324042559489,670,158
2049,671147085991960577,676,229
2050,671141549288370177,1168,665
2051,671138694582165504,929,411
2052,671134062904504320,751,199
2053,671122204919246848,3502,2556
2054,671115716440031232,1371,790
2055,671109016219725825,1151,449
2056,670995969505435648,1107,298
2057,670842764863651840,24721,8870
2058,670840546554966016,593,196
2059,670838202509447168,1115,707
2060,670833812859932673,449,128
2061,670832455012716544,736,222
2062,670826280409919488,5576,4122
2063,670823764196741120,781,197
2064,670822709593571328,615,97
2065,670815497391357952,3189,1562
2066,670811965569282048,1138,275
2067,670807719151067136,1165,500
2068,670804601705242624,1975,977
2069,670803562457407488,347,88
2070,670797304698376195,738,241
2071,670792680469889025,833,285
2072,670789397210615808,665,245
2073,670786190031921152,608,204
2074,670783437142401025,824,402
2075,670782429121134593,1571,784
2076,670780561024270336,789,292
2077,670778058496974848,330,74
2078,670764103623966721,1078,429
2079,670755717859713024,442,112
2080,670733412878163972,971,522
2081,670727704916926465,832,366
2082,670717338665226240,1216,504
2083,670704688707301377,773,376
2084,670691627984359425,594,248
2085,670679630144274432,752,288
2086,670676092097810432,249,44
2087,670668383499735048,10759,5118
2088,670474236058800128,1527,769
2089,670468609693655041,354,86
2090,670465786746662913,975,560
2091,670452855871037440,552,208
2092,670449342516494336,1196,674
2093,670444955656130560,6760,2009
2094,670442337873600512,646,202
2095,670435821946826752,1059,524
2096,670434127938719744,1405,656
2097,670433248821026816,329,114
2098,670428280563085312,1387,636
2099,670427002554466305,522,166
2100,670421925039075328,1313,641
2101,670420569653809152,628,321
2102,670417414769758208,572,319
2103,670411370698022913,2027,912
2104,670408998013820928,557,229
2105,670403879788544000,436,160
2106,670385711116361728,561,213
2107,670374371102445568,747,274
2108,670361874861563904,329,69
2109,670338931251150849,423,113
2110,670319130621435904,3880,1239
2111,670303360680108032,430,138
2112,670290420111441920,706,292
2113,670093938074779648,1028,339
2114,670086499208155136,700,256
2115,670079681849372674,2226,1257
2116,670073503555706880,1584,804
2117,670069087419133954,628,245
2118,670061506722140161,769,347
2119,670055038660800512,671,336
2120,670046952931721218,647,180
2121,670040295598354432,756,114
2122,670037189829525505,592,280
2123,670003130994700288,333,93
2124,669993076832759809,327,86
2125,669972011175813120,448,161
2126,669970042633789440,303,62
2127,669942763794931712,505,168
2128,669926384437997569,374,106
2129,669923323644657664,234,58
2130,669753178989142016,818,406
2131,669749430875258880,268,65
2132,669684865554620416,519,90
2133,669683899023405056,390,112
2134,669682095984410625,351,136
2135,669680153564442624,669,295
2136,669661792646373376,805,445
2137,669625907762618368,3547,1842
2138,669603084620980224,953,367
2139,669597912108789760,514,152
2140,669583744538451968,1501,938
2141,669573570759163904,436,143
2142,669571471778410496,1599,1034
2143,669567591774625800,236,56
2144,669564461267722241,387,127
2145,669393256313184256,369,78
2146,669375718304980992,1336,739
2147,669371483794317312,496,184
2148,669367896104181761,468,160
2149,669363888236994561,624,231
2150,669359674819481600,370,127
2151,669354382627049472,2718,1293
2152,669353438988365824,649,266
2153,669351434509529089,439,190
2154,669328503091937280,1024,424
2155,669327207240699904,578,118
2156,669324657376567296,501,211
2157,669216679721873412,1196,409
2158,669214165781868544,441,169
2159,669203728096960512,1008,486
2160,669037058363662336,660,318
2161,669015743032369152,741,379
2162,669006782128353280,578,251
2163,669000397445533696,20997,6460
2164,668994913074286592,441,234
2165,668992363537309700,747,353
2166,668989615043424256,683,334
2167,668988183816871936,900,477
2168,668986018524233728,557,171
2169,668981893510119424,540,314
2170,668979806671884288,802,354
2171,668975677807423489,1307,588
2172,668967877119254528,145,24
2173,668960084974809088,706,242
2174,668955713004314625,283,72
2175,668932921458302977,266,59
2176,668902994700836864,321,102
2177,668892474547511297,397,154
2178,668872652652679168,532,304
2179,668852170888998912,457,169
2180,668826086256599040,434,139
2181,668815180734689280,578,275
2182,668779399630725120,708,377
2183,668655139528511488,536,222
2184,668645506898350081,895,538
2185,668643542311546881,883,539
2186,668641109086707712,1079,547
2187,668636665813057536,1045,496
2188,668633411083464705,2822,1674
2189,668631377374486528,720,323
2190,668627278264475648,320,118
2191,668625577880875008,389,137
2192,668623201287675904,1436,784
2193,668620235289837568,204,43
2194,668614819948453888,615,317
2195,668587383441514497,1676,1095
2196,668567822092664832,246,57
2197,668544745690562560,518,231
2198,668542336805281792,459,219
2199,668537837512433665,252,77
2200,668528771708952576,462,232
2201,668507509523615744,328,109
2202,668496999348633600,416,135
2203,668484198282485761,430,239
2204,668480044826800133,461,150
2205,668466899341221888,885,524
2206,668297328638447616,621,298
2207,668291999406125056,244,31
2208,668286279830867968,505,138
2209,668274247790391296,825,232
2210,668268907921326080,555,239
2211,668256321989451776,1314,626
2212,668248472370458624,995,496
2213,668237644992782336,6223,2887
2214,668226093875376128,299,105
2215,668221241640230912,513,200
2216,668204964695683073,554,197
2217,668190681446379520,654,198
2218,668171859951755264,493,197
2219,668154635664932864,497,321
2220,668142349051129856,569,285
2221,668113020489474048,671,245
2222,667937095915278337,1263,797
2223,667924896115245057,302,113
2224,667915453470232577,208,56
2225,667911425562669056,494,308
2226,667902449697558528,853,380
2227,667886921285246976,1889,1104
2228,667885044254572545,815,492
2229,667878741721415682,391,121
2230,667873844930215936,627,410
2231,667866724293877760,3000,1040
2232,667861340749471744,239,78
2233,667832474953625600,291,63
2234,667806454573760512,1050,497
2235,667801013445750784,329,97
2236,667793409583771648,697,334
2237,667782464991965184,409,246
2238,667773195014021121,236,57
2239,667766675769573376,441,217
2240,667728196545200128,378,152
2241,667724302356258817,481,320
2242,667550904950915073,0,35
2243,667550882905632768,0,33
2244,667549055577362432,5791,2300
2245,667546741521195010,332,125
2246,667544320556335104,864,529
2247,667538891197542400,203,65
2248,667534815156183040,814,542
2249,667530908589760512,464,239
2250,667524857454854144,1694,1113
2251,667517642048163840,366,193
2252,667509364010450944,6767,2134
2253,667502640335572993,531,220
2254,667495797102141441,514,272
2255,667491009379606528,529,226
2256,667470559035432960,254,100
2257,667455448082227200,189,60
2258,667453023279554560,308,89
2259,667443425659232256,774,578
2260,667437278097252352,447,238
2261,667435689202614272,302,83
2262,667405339315146752,462,220
2263,667393430834667520,193,55
2264,667369227918143488,363,163
2265,667211855547486208,489,242
2266,667200525029539841,607,260
2267,667192066997374976,383,108
2268,667188689915760640,739,414
2269,667182792070062081,14270,6205
2270,667177989038297088,191,55
2271,667176164155375616,608,464
2272,667174963120574464,240,82
2273,667171260800061440,220,89
2274,667165590075940865,2671,1135
2275,667160273090932737,254,62
2276,667152164079423490,47475,17036
2277,667138269671505920,4576,2200
2278,667119796878725120,326,127
2279,667090893657276420,329,126
2280,667073648344346624,398,121
2281,667070482143944705,82,14
2282,667065535570550784,165,46
2283,667062181243039745,216,54
2284,667044094246576128,182,50
2285,667012601033924608,442,221
2286,666996132027977728,244,94
2287,666983947667116034,2529,979
2288,666837028449972224,806,551
2289,666835007768551424,211,80
2290,666826780179869698,251,97
2291,666817836334096384,512,249
2292,666804364988780544,236,92
2293,666786068205871104,750,484
2294,666781792255496192,379,190
2295,666776908487630848,346,174
2296,666739327293083650,231,65
2297,666701168228331520,425,217
2298,666691418707132416,185,47
2299,666649482315059201,1104,617
2300,666644823164719104,228,79
2301,666454714377183233,510,207
2302,666447344410484738,101,19
2303,666437273139982337,122,47
2304,666435652385423360,163,53
2305,666430724426358785,311,194
2306,666428276349472768,162,81
2307,666421158376562688,310,111
2308,666418789513326592,122,45
2309,666411507551481857,432,320
2310,666407126856765440,105,39
2311,666396247373291520,161,83
2312,666373753744588802,183,88
2313,666362758909284353,756,558
2314,666353288456101888,214,71
2315,666345417576210432,284,132
2316,666337882303524864,191,88
2317,666293911632134144,488,343
2318,666287406224695296,142,63
2319,666273097616637952,170,76
2320,666268910803644416,100,35
2321,666104133288665088,13985,6351
2322,666102155909144576,76,11
2323,666099513787052032,150,65
2324,666094000022159362,159,71
2325,666082916733198337,113,44
2326,666073100786774016,314,158
2327,666071193221509120,142,58
2328,666063827256086533,462,212
2329,666058600524156928,109,57
2330,666057090499244032,286,138
2331,666055525042405380,426,235
2332,666051853826850816,1192,828
2333,666050758794694657,130,57
2334,666049248165822465,105,42
2335,666044226329800704,290,136
2336,666033412701032449,121,43
2337,666029285002620928,125,46
2338,666020888022790149,2518,496
